ExperimentName,Site,NDARGUID,Version,Overall_RT,Overall_ACC,HappyBlocks_RT,HappyBlocks_ACC,FearBlocks_RT,FearBlocks_ACC,NeutBlocks_RT,NeutBlocks_ACC,PlaceBlocks_RT,PlaceBlocks_ACC,Overall0back_RT,Overall0back_ACC,Happy0back_RT,Happy0back_ACC,Fear0back_RT,Fear0back_ACC,Neut0back_RT,Neut0back_ACC,Place0back_RT,Place0back_ACC,Overall2back_RT,Overall2back_ACC,Happy2back_RT,Happy2back_ACC,Fear2back_RT,Fear2back_ACC,Neut2back_RT,Neut2back_ACC,Place2back_RT,Place2back_ACC,run1Overall_RT,run1Overall_ACC,run1HappyBlocks_RT,run1HappyBlocks_ACC,run1FearBlocks_RT,run1FearBlocks_ACC,run1NeutBlocks_RT,run1NeutBlocks_ACC,run1PlaceBlocks_RT,run1PlaceBlocks_ACC,run1Happy0back_RT,run1Happy0back_ACC,run1Fear0back_RT,run1Fear0back_ACC,run1Neut0back_RT,run1Neut0back_ACC,run1Place0back_RT,run1Place0back_ACC,run1Happy2back_RT,run1Happy2back_ACC,run1Fear2back_RT,run1Fear2back_ACC,run1Neut2back_RT,run1Neut2back_ACC,run1Place2back_RT,run1Place2back_ACC,run2Overall_RT,run2Overall_ACC,run2HappyBlocks_RT,run2HappyBlocks_ACC,run2FearBlocks_RT,run2FearBlocks_ACC,run2NeutBlocks_RT,run2NeutBlocks_ACC,run2PlaceBlocks_RT,run2PlaceBlocks_ACC,run2Happy0back_RT,run2Happy0back_ACC,run2Fear0back_RT,run2Fear0back_ACC,run2Neut0back_RT,run2Neut0back_ACC,run2Place0back_RT,run2Place0back_ACC,run2Happy2back_RT,run2Happy2back_ACC,run2Fear2back_RT,run2Fear2back_ACC,run2Neut2back_RT,run2Neut2back_ACC,run2Place2back_RT,run2Place2back_ACC,Nonlure_ACC,Lure_ACC,Target_ACC,
Emo_Nback_20160913,UCLA,Z9T3MCZC,1.000,970.489,0.869,968.605,0.950,938.730,0.925,896.056,0.900,1110.714,0.700,907.463,0.838,849.211,0.950,924.176,0.850,850.750,1.000,1085.364,0.550,1029.139,0.900,1088.000,0.950,951.100,1.000,952.688,0.800,1127.118,0.850,1061.641,0.800,1026.667,0.900,1034.500,0.900,975.235,0.850,1296.818,0.550,876.556,0.900,1093.125,0.800,917.600,1.000,1551.000,0.300,1176.778,0.900,987.600,1.000,1057.571,0.700,1201.500,0.800,892.707,0.938,916.350,1.000,848.000,0.950,825.211,0.950,990.294,0.850,824.600,1.000,774.000,0.900,783.900,1.000,910.750,0.800,1008.100,1.000,914.600,1.000,871.111,0.900,1061.000,0.900,0.938,0.875,0.719,
Emo_Nback_20160913,UCLA,ZYL1TF3C,4.000,1217.533,0.750,1144.419,0.775,1204.929,0.700,1178.839,0.775,1344.833,0.750,1234.441,0.738,1191.571,0.700,1130.467,0.750,1190.143,0.700,1408.188,0.800,1201.180,0.762,1105.588,0.850,1290.846,0.650,1169.529,0.850,1272.429,0.700,1242.984,0.775,1185.267,0.750,1239.133,0.750,1137.222,0.900,1444.929,0.700,1313.000,0.600,1160.875,0.800,1141.556,0.900,1474.143,0.700,1100.111,0.900,1328.571,0.700,1132.889,0.900,1415.714,0.700,1190.328,0.725,1106.125,0.800,1165.462,0.650,1236.462,0.650,1257.250,0.800,1100.500,0.800,1095.714,0.700,1277.600,0.500,1356.889,0.900,1111.750,0.800,1246.833,0.600,1210.750,0.800,1129.143,0.700,0.938,0.406,0.812,
Emo_Nback_GE_20160829,UCSD,31JTFZ92,2.000,1051.632,0.475,1159.474,0.475,947.789,0.475,996.950,0.500,1108.167,0.450,1029.419,0.388,1030.833,0.300,1003.429,0.350,921.455,0.550,1223.857,0.350,1066.933,0.562,1218.846,0.650,915.333,0.600,1089.222,0.450,1034.545,0.550,1085.208,0.300,1118.400,0.250,1140.286,0.350,1046.667,0.300,1031.833,0.300, NaN,0.000,1106.000,0.100,880.333,0.300,1490.500,0.200,1118.400,0.500,1146.000,0.600,1213.000,0.300,802.500,0.400,1036.135,0.650,1174.143,0.700,835.500,0.600,975.643,0.700,1146.333,0.600,1030.833,0.600,986.333,0.600,936.875,0.800,1117.200,0.500,1281.625,0.800,684.667,0.600,1027.333,0.600,1167.143,0.700,0.688,0.344,0.344,
Emo_Nback_GE_20160913,UCSD,8ZT3RL78,3.000,910.318,0.944,811.737,0.950,949.211,0.950,859.795,0.975,1028.056,0.900,828.560,0.938,753.000,1.000,888.833,0.900,783.632,0.950,899.667,0.900,991.000,0.950,877.000,0.900,1003.550,1.000,932.150,1.000,1156.444,0.900,948.293,0.938,791.632,0.950,1015.316,0.950,882.737,0.950,1112.111,0.900,775.400,1.000,891.556,0.900,871.444,0.900,870.100,1.000,809.667,0.900,1126.700,1.000,892.900,1.000,1414.625,0.800,872.842,0.950,831.842,0.950,883.105,0.950,838.000,1.000,944.000,0.900,730.600,1.000,886.111,0.900,704.600,1.000,936.625,0.800,944.333,0.900,880.400,1.000,971.400,1.000,949.900,1.000,0.938,0.938,0.969,
Emo_Nback_GE_20160913,UCSD,E1XFB4MU,2.000,937.986,0.875,872.029,0.850,915.889,0.900,900.194,0.900,1067.353,0.850,890.973,0.912,887.000,0.850,819.650,1.000,776.333,0.900,1088.611,0.900,989.209,0.838,857.059,0.850,1036.188,0.800,1024.056,0.900,1043.438,0.800,951.771,0.875,892.000,0.850,927.111,0.900,966.944,0.900,1021.588,0.850,896.625,0.800,828.800,1.000,765.222,0.900,1118.125,0.800,887.889,0.900,1050.000,0.800,1168.667,0.900,935.778,0.900,924.200,0.875,852.059,0.850,904.667,0.900,833.444,0.900,1113.118,0.850,878.444,0.900,810.500,1.000,787.444,0.900,1065.000,1.000,822.375,0.800,1022.375,0.800,879.444,0.900,1181.857,0.700,1.000,0.750,0.750,
Emo_Nback_GE_20160913,UCSD,KJ30FGZ0,2.000,1164.881,0.738,1044.759,0.725,1199.828,0.725,1117.903,0.775,1300.276,0.725,1189.100,0.750,988.500,0.800,1168.867,0.750,1299.067,0.750,1322.214,0.700,1139.828,0.725,1114.000,0.650,1233.000,0.700,948.062,0.800,1279.800,0.750,1182.035,0.713,1190.333,0.600,1176.200,0.750,1071.786,0.700,1277.750,0.800,1170.429,0.700,1065.571,0.700,1137.000,0.500,1270.500,0.800,1218.200,0.500,1273.000,0.800,1035.556,0.900,1285.000,0.800,1148.852,0.762,942.000,0.850,1225.143,0.700,1155.882,0.850,1328.000,0.650,847.000,0.900,1259.250,0.800,1380.100,1.000,1391.167,0.600,1048.875,0.800,1179.667,0.600,835.571,0.700,1273.857,0.700,0.844,0.594,0.750,
Emo_Nback_GE_20160913,UCSD,L7KKBD44,1.000,1202.878,0.613,1090.160,0.625,1229.250,0.500,1198.069,0.725,1304.125,0.600,1297.066,0.762,1261.412,0.850,1373.769,0.650,1258.250,0.800,1312.400,0.750,1047.595,0.463,726.250,0.400,960.857,0.350,1124.000,0.650,1290.333,0.450,1293.478,0.575,1425.545,0.550,1147.000,0.350,1203.867,0.750,1364.000,0.650,1410.444,0.900,1210.833,0.600,1480.889,0.900,1466.875,0.800,1493.500,0.200,764.000,0.100,788.333,0.600,1199.400,0.500,1122.731,0.650,826.643,0.700,1273.538,0.650,1191.857,0.700,1233.364,0.550,1093.750,0.800,1513.429,0.700,972.000,0.700,1135.857,0.700,470.500,0.600,993.667,0.600,1411.714,0.700,1404.000,0.400,0.719,0.469,0.344,
Emo_Nback_GE_20160913,UCSD,MX57RL1Z,2.000,925.485,0.825,952.294,0.850,1007.114,0.875,808.758,0.825,928.267,0.750,819.409,0.825,807.562,0.800,943.900,1.000,595.250,0.800,911.286,0.700,1031.561,0.825,1080.944,0.900,1091.400,0.750,1009.706,0.850,943.125,0.800,1052.338,0.850,1122.333,0.900,1099.167,0.900,926.778,0.900,1063.571,0.700,934.000,0.900,1068.700,1.000,736.778,0.900,1126.167,0.600,1310.667,0.900,1137.250,0.800,1116.778,0.900,1016.625,0.800,790.703,0.800,761.000,0.800,909.647,0.850,667.133,0.750,809.875,0.800,645.000,0.700,819.100,1.000,413.286,0.700,750.125,0.800,851.222,0.900,1039.000,0.700,889.250,0.800,869.625,0.800,0.906,0.844,0.562,
Emo_Nback_GE_20160829,UCSD,XE1AD04x,2.000,953.254,0.394,1000.000,0.425,912.000,0.475,900.471,0.425,1041.900,0.250,974.875,0.400,967.875,0.400,1032.400,0.500,754.889,0.450,1267.000,0.250,930.935,0.388,1028.556,0.450,778.222,0.450,1064.250,0.400,816.800,0.250,813.682,0.275,1023.333,0.300,711.100,0.500,842.667,0.150,707.333,0.150,989.333,0.300,941.000,0.400,617.000,0.200, NaN,0.000,1057.333,0.300,557.833,0.600,1294.000,0.100,707.333,0.300,1028.146,0.512,987.273,0.550,1135.222,0.450,912.857,0.700,1185.286,0.350,955.000,0.500,1093.333,0.600,794.286,0.700,1267.000,0.500,1014.167,0.600,1219.000,0.300,1031.429,0.700,981.000,0.200,0.469,0.125,0.375,
Emo_Nback_GE_20160829,UCSD,ZNW7Y6R1,1.000,945.500,0.200,814.286,0.175,929.143,0.175,949.111,0.225,1056.667,0.225,1046.765,0.212,929.000,0.150,930.000,0.250,1062.400,0.250,1261.500,0.200,830.733,0.188,728.250,0.200,927.000,0.100,807.500,0.200,892.800,0.250,995.125,0.200,934.500,0.200,998.000,0.200,922.333,0.150,1085.000,0.250,975.500,0.200,1069.000,0.200,1013.000,0.200,1231.667,0.300,893.500,0.200,927.000,0.200,741.000,0.100,865.000,0.200,895.875,0.200,654.000,0.150,837.333,0.150,962.500,0.300,1021.250,0.200,836.000,0.100,837.333,0.300,1095.333,0.300,1351.000,0.100,563.000,0.200, NaN,0.000,829.667,0.300,911.333,0.300,0.000,0.656,0.062,
Emo_Nback_GE_20160829,UMICH,2X8P07FC,4.000,1018.010,0.656,983.083,0.600,1059.607,0.700,1047.815,0.675,974.500,0.650,1008.467,0.562,988.143,0.350,1033.273,0.550,1080.812,0.800,891.364,0.550,1025.167,0.750,981.000,0.850,1076.647,0.850,999.818,0.550,1035.467,0.750,1078.872,0.487,1067.900,0.500,1219.583,0.600,956.300,0.500,1028.429,0.350,998.000,0.100,1206.000,0.400,962.571,0.700,910.000,0.200,1075.667,0.900,1226.375,0.800,941.667,0.300,1075.800,0.500,982.045,0.825,922.500,0.700,939.625,0.800,1101.647,0.850,954.632,0.950,986.500,0.600,934.571,0.700,1172.778,0.900,887.222,0.900,874.500,0.800,943.556,0.900,1021.625,0.800,1015.300,1.000,0.781,0.406,0.688,
Emo_Nback_GE_20160913,UMICH,395VW31D,2.000,962.979,0.606,1093.690,0.725,868.913,0.575,937.333,0.675,911.056,0.450,995.727,0.688,1121.733,0.750,974.308,0.650,954.467,0.750,913.000,0.600,920.095,0.525,1063.643,0.700,731.900,0.500,915.917,0.600,907.167,0.300,1048.978,0.575,1058.200,0.750,1094.182,0.550,1030.385,0.650,992.714,0.350,1129.000,0.800,1150.000,0.600,831.571,0.700,1036.167,0.600,977.286,0.700,1027.200,0.500,1262.333,0.600,732.000,0.100,885.412,0.637,1131.714,0.700,662.417,0.600,850.929,0.700,859.091,0.550,1113.429,0.700,823.714,0.700,1062.000,0.800,789.833,0.600,1150.000,0.700,436.600,0.500,569.500,0.600,942.200,0.500,0.812,0.812,0.281,
Emo_Nback_GE_20160913,UMICH,5UHHRZBV,3.000,1158.100,0.125,974.000,0.025,1159.417,0.300,1349.667,0.075,1056.500,0.100,1144.455,0.138, NaN,0.000,1027.333,0.300,1349.667,0.150,1188.000,0.100,1174.778,0.113,974.000,0.050,1291.500,0.300, NaN,0.000,925.000,0.100,1163.545,0.138, NaN,0.000,1141.667,0.450,1399.000,0.050,1125.000,0.050, NaN,0.000,1027.333,0.600,1399.000,0.100,1125.000,0.100, NaN,0.000,1370.333,0.300, NaN,0.000, NaN,0.000,1151.444,0.113,974.000,0.050,1212.667,0.150,1325.000,0.100,1033.667,0.150, NaN,0.000, NaN,0.000,1325.000,0.200,1251.000,0.100,974.000,0.100,1212.667,0.300, NaN,0.000,925.000,0.200,0.031,0.062,0.312,
Emo_Nback_GE_20160913,UMICH,64GAJKPV,4.000,1103.415,0.769,1115.583,0.900,1087.364,0.825,1118.788,0.825,1083.619,0.525,994.373,0.738,950.833,0.900,956.706,0.850,986.875,0.800,1187.375,0.400,1203.938,0.800,1280.333,0.900,1226.188,0.800,1242.941,0.850,1019.769,0.650,1084.746,0.738,1096.941,0.850,1049.625,0.800,1089.188,0.800,1113.100,0.500,972.500,0.800,911.667,0.900,899.714,0.700,1276.667,0.300,1207.556,0.900,1227.000,0.700,1236.556,0.900,1043.000,0.700,1120.625,0.800,1132.263,0.950,1122.882,0.850,1146.647,0.850,1056.818,0.550,933.500,1.000,1007.375,0.800,1054.667,0.900,1133.800,0.500,1353.111,0.900,1225.556,0.900,1250.125,0.800,992.667,0.600,0.812,0.656,0.750,
Emo_Nback_GE_20160913,UMICH,AWAEU3P4,4.000,1143.434,0.894,1042.432,0.925,1193.882,0.850,1074.027,0.925,1274.571,0.875,1049.234,0.963,1005.550,1.000,1067.412,0.850,943.000,1.000,1183.700,1.000,1253.333,0.825,1085.824,0.850,1320.353,0.850,1228.176,0.850,1395.733,0.750,1180.370,0.912,1028.333,0.900,1266.421,0.950,1106.421,0.950,1327.824,0.850,969.400,1.000,1147.500,1.000,963.800,1.000,1266.500,1.000,1102.000,0.800,1398.556,0.900,1264.889,0.900,1415.429,0.700,1104.914,0.875,1055.789,0.950,1102.000,0.750,1039.833,0.900,1224.278,0.900,1041.700,1.000,953.000,0.700,922.200,1.000,1100.900,1.000,1071.444,0.900,1232.375,0.800,1186.875,0.800,1378.500,0.800,0.844,0.906,0.844,
Emo_Nback_GE_20160913,UMICH,BTLEZJL0,3.000,1227.778,0.225,1260.000,0.225,1220.500,0.300,1226.222,0.225,1196.333,0.150,1244.042,0.300,1251.000,0.400,1210.857,0.350,1220.833,0.300,1349.333,0.150,1195.250,0.150,1332.000,0.050,1234.000,0.250,1237.000,0.150,1043.333,0.150,1220.200,0.250,1158.600,0.250,1201.500,0.400,1293.200,0.250,1266.500,0.100,1115.250,0.400,1087.750,0.400,1257.667,0.300,1408.000,0.100,1332.000,0.100,1315.250,0.400,1346.500,0.200,1125.000,0.100,1237.250,0.200,1386.750,0.200,1258.500,0.200,1142.500,0.200,1161.250,0.200,1386.750,0.400,1375.000,0.300,1184.000,0.300,1320.000,0.200, NaN,0.000,909.000,0.100,1018.000,0.100,1002.500,0.200,0.094,0.656,0.219,
Emo_Nback_GE_20160913,UMICH,C96XA4XL,1.000,1036.213,0.850,1060.273,0.825,995.703,0.925,1029.892,0.925,1068.586,0.725,962.855,0.950,959.263,0.950,922.158,0.950,891.050,1.000,1089.389,0.900,1129.133,0.750,1197.357,0.700,1073.333,0.900,1193.235,0.850,1034.545,0.550,1015.773,0.825,1105.214,0.700,946.444,0.900,1045.722,0.900,981.812,0.800,1098.556,0.900,849.100,1.000,954.200,1.000,1083.400,1.000,1117.200,0.500,1068.125,0.800,1160.125,0.800,812.500,0.600,1055.486,0.875,1027.158,0.950,1042.368,0.950,1014.895,0.950,1175.385,0.650,833.900,1.000,1003.333,0.900,827.900,1.000,1096.875,0.800,1241.889,0.900,1077.500,1.000,1222.667,0.900,1301.000,0.500,1.000,0.750,0.719,
Emo_Nback_GE_20160913,UMICH,DE8G5XB3,2.000,738.527,0.806,623.629,0.875,873.848,0.825,711.375,0.800,753.172,0.725,882.845,0.887,781.316,0.950,1073.706,0.850,806.375,0.800,878.000,0.950,561.862,0.725,436.375,0.800,661.500,0.800,616.375,0.800,516.000,0.500,836.344,0.800,707.389,0.900,1008.938,0.800,831.000,0.850,809.462,0.650,888.700,1.000,1237.875,0.800,788.556,0.900,863.800,1.000,480.750,0.800,780.000,0.800,878.750,0.800,628.333,0.300,642.215,0.812,534.941,0.850,746.706,0.850,575.800,0.750,707.438,0.800,662.000,0.900,927.778,0.900,829.286,0.700,893.778,0.900,392.000,0.800,543.000,0.800,354.000,0.800,467.857,0.700,0.875,0.969,0.312,
